;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68;V69;V70;V71;V72;V73;V74;V75;V76;V77;V78;V79;V80;V81;V82;V83;V84;V85;V86;V87;V88;V89;V90;V91;V92;V93;V94;V95;V96;V97;V98;V99;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181
39;1,02013;5,05061;4,76822;4,80628;0,69967;0,96366;25,29277;1,61644;6,64492;2,66361;6,79995;13,08264;8,59973;9,27064;35,22237;21,30859;0,58273;23,42070;0,50837;2,76182;0,05741;3,77900;10,72052;0,88111;16,10195;5,07956;0,46201;4,79723;10,48933;12,08058;0,18977;15,34947;36,74399;14,17073;10,97027;9,16056;104,67082;53,71017;0,85681;12,51274;9,95231;8,52538;28,61906;1,86717;3,16211;15,32621;5,08747;5,67074;6,69377;0,62338;24,66211;3,88428;5,20422;1,12984;4,98194;3,74834;21,45034;10,62826;6,34000;0,38729;32,06273;12,09326;6,58687;31,95389;14,41471;3,60787;9,76170;2,22901;5,75207;5,80537;0,76876;54,20698;1,46202;9,39309;31,54159;13,16339;1,23349;30,06479;5,14991;0,84303;5,39689;20,33525;22,87717;7,34247;0,19735;3,45696;9,98518;38,32708;6,27625;39,03890;32,05962;8,77199;3,99832;8,92035;3,32081;1,84422;11,70674;8,67334;18,16498;3,31257;35,17792;11,97047;4,64160;4,31442;15,07178;2,84418;12,79903;18,03370;5,54975;11,50290;11,18988;19,59773;98,04636;0,22095;0,17563;8,99908;54,83440;10,25391;11,71987;16,17869;20,04692;6,73179;0,37170;11,03907;11,20599;0,52039;2,76106;1,69456;0,61218;8,67551;1,10547;31,87273;3,63929;1,92464;4,21341;2,32570;4,45055;0,37050;18,21220;17,20418;10,29242;9,03476;72,83059;0,74162;5,35634;2,35402;17,53122;24,02939;30,20091;0,27405;1,82785;28,04267;4,30709;8,39347;11,96761;7,17739;77,06112;7,77586;9,45850;43,11479;15,14934;24,32768;0,04170;3,84422;11,56847;3,99631;34,73919;1,22853;24,37676;17,91218;2,75524;5,48970;3,68447;4,09662;1,51489;9,76675;6,82389;18,08874;3,14966;2,09680;8,01154
40;6,94619;13,63025;1,42080;3,28664;1,56988;24,76512;10,33804;1,33322;0,14635;1,52347;7,92179;0,70942;20,18696;5,87616;13,98591;9,21040;14,89389;5,33365;3,30586;9,01401;14,29364;4,81630;65,26136;8,26110;4,77376;1,28878;18,76316;3,51135;11,46092;11,10582;2,27668;1,73985;0,85113;3,76079;0,41413;5,22093;24,05855;10,49721;2,73994;16,80970;2,15000;0,23781;0,48410;25,55885;14,28673;20,43962;3,31463;1,61737;0,32702;3,55536;7,63414;0,31077;4,44025;1,81786;10,46892;16,14238;10,67225;12,17428;6,20020;0,33283;27,81798;22,03719;4,30966;2,06235;6,34062;12,86601;2,54990;3,49931;6,20915;8,10275;1,33596;3,85064;18,38064;27,88041;1,29338;4,03222;28,47203;11,17493;5,30582;2,02590;20,01111;5,64750;5,39405;5,23431;3,20566;3,49606;0,77830;0,99760;2,80666;1,08649;4,37265;1,73096;1,00400;4,82544;6,35562;10,08305;0,63076;6,91576;6,90729;3,64957;1,16931;18,82441;4,77604;16,93263;48,28384;4,17323;16,45165;6,24312;15,81392;49,59343;6,35596;8,40789;0,86204;25,16531;7,07501;2,19563;28,45321;4,28905;4,77013;43,12744;14,59344;41,55561;1,75661;7,79951;23,70224;5,56432;49,78108;37,30892;68,48516;13,34023;25,48708;0,19054;9,57829;1,14267;18,47252;2,80541;1,62385;4,80990;4,78988;2,63761;10,48469;4,21705;6,60538;45,16375;3,42417;29,99347;13,57920;138,28498;10,13140;1,71773;0,04322;3,76483;8,22754;79,36583;14,76892;18,88867;0,06523;10,51266;4,72124;3,60190;1,89026;3,81555;43,64179;13,93023;15,94358;8,70718;6,85260;9,81200;16,31399;27,12280;16,00096;4,12944;5,13018;0,13405;1,67657;2,28533;1,81516;5,14906;0,17739;16,93966;2,79046
41;19,66033;4,89315;11,69023;1,43046;44,25001;0,59818;12,13543;1,21272;26,64113;2,81128;1,57317;29,30016;8,73294;13,29963;19,29032;0,54403;6,81583;12,82869;6,52836;11,23741;4,66864;17,97309;1,36492;1,04952;29,21446;5,34864;4,57137;8,75304;5,68657;1,52325;16,35630;4,03299;5,69553;2,78279;23,32776;16,63504;7,29718;2,40435;0,58767;50,16740;0,10671;0,27257;9,57130;6,13328;2,22888;2,61637;2,69337;0,27063;2,28125;2,72205;1,63163;48,73353;3,93893;14,66852;18,23796;26,36636;2,04366;0,93338;8,62364;11,30302;3,72829;5,16753;3,72019;2,03551;19,23675;6,51458;13,98496;16,34719;4,30216;43,07835;0,20538;8,71358;46,74442;0,66271;3,69007;6,23729;0,58638;22,08241;8,30572;13,35248;39,81109;2,64695;6,97143;5,90936;5,13293;3,16403;26,72687;34,61656;5,48664;22,27259;4,40298;2,13581;0,95503;8,27193;0,23979;17,36006;1,49145;6,03962;3,51511;5,33748;4,36119;1,45210;4,23612;35,19265;6,66956;10,43615;4,13969;8,35241;0,97776;11,03043;2,46355;29,09340;40,26905;10,49484;2,89704;5,64982;19,06585;20,11301;0,39952;5,80273;10,75934;27,95279;2,95751;4,04721;2,77735;6,62763;1,79152;0,89639;1,34022;9,15776;2,86142;67,89013;0,36599;9,70769;8,12853;10,73669;8,85324;0,15741;6,21129;17,04324;5,25934;1,36106;7,96058;1,25905;15,81650;6,76196;4,05993;10,13886;15,43552;66,68591;4,61317;11,15125;2,57172;0,59361;14,49974;9,88684;14,05872;6,96259;26,57298;8,93373;0,59422;28,49389;0,35919;17,86431;3,92610;0,34837;27,09753;24,49386;22,51254;35,42938;29,74069;3,46973;1,65132;15,17990;8,35294;2,30369;1,71073;4,56458;6,82166;1,33848;5,01810
42;23,66870;2,10324;2,54940;7,39942;8,69839;3,80385;4,47426;8,49504;6,24427;7,57462;2,87158;4,99456;4,35374;25,38657;1,08894;13,20037;2,39740;15,39525;3,00493;10,40344;7,65870;1,78864;12,96748;12,88880;5,61050;1,27632;16,07753;28,07605;3,94469;7,29275;4,84137;3,59435;11,07811;0,12298;8,73063;5,77471;27,14309;4,21746;2,10820;5,89337;80,25843;2,40090;0,81121;4,65865;15,53522;6,15345;6,13729;14,56783;3,34889;3,49879;5,79598;6,71146;0,37749;2,46948;9,86774;19,26521;9,26600;8,96092;8,71709;23,81096;22,89840;5,23626;9,90309;0,76248;12,19551;3,05915;8,92769;3,54014;53,52680;6,16857;14,89746;42,01247;10,66687;15,70932;8,38529;5,93980;4,90621;6,05224;20,26941;3,31551;11,56753;17,21371;3,22714;32,71093;2,23420;0,03647;19,71805;21,03088;2,93649;6,26334;21,70949;2,84519;5,59003;3,47433;13,96748;0,73773;0,28985;6,57263;3,67242;9,70850;20,75854;5,83853;2,96901;17,76758;2,97202;4,69313;48,35456;21,58702;3,84567;82,01439;2,71542;2,15867;6,89330;31,06952;13,79835;1,59007;18,84562;0,27795;8,86414;5,87728;27,74344;13,55799;2,97455;49,57749;1,78215;3,24796;8,78626;84,05831;1,65999;16,35577;5,22176;13,64498;0,15684;20,41292;0,44695;0,47374;48,73108;3,49154;11,53544;2,75937;24,78910;25,82770;12,73206;3,61253;16,12757;21,61078;13,16454;1,31356;5,99666;9,04052;3,95368;6,06333;25,98029;8,52659;1,04921;7,19718;16,83129;1,29620;14,54677;3,11993;8,90229;8,66648;14,32879;9,33580;2,29143;14,51792;19,83385;8,54531;7,09801;0,13767;12,91499;15,44381;65,50389;3,99191;0,03851;1,27675;11,47724;2,56368;7,36444;0,91950;13,38860
43;4,62200;1,79741;14,17123;1,18113;3,21828;6,72370;0,43105;9,89770;23,25745;23,26985;2,97672;0,69663;5,21567;1,98948;1,44410;21,17454;1,35841;42,28489;4,46489;8,83177;1,61404;13,01157;2,66873;5,24102;12,46747;1,91277;12,55560;3,54101;1,07140;4,30925;3,75569;4,61620;3,34065;6,63179;7,50586;4,29655;17,69404;58,15875;22,41529;2,68005;4,78772;7,56261;8,56537;0,48379;12,29670;4,87675;5,87885;5,51114;0,48769;4,21301;19,93653;6,19098;46,90836;3,09756;12,29987;5,12867;36,50756;3,21763;7,58830;0,23491;1,01393;18,01394;6,36358;0,40359;2,23156;7,34200;1,19241;5,96372;2,18941;0,83438;5,64462;1,90778;17,27421;15,78435;0,43738;9,96499;58,98777;0,91494;3,75633;4,92889;10,31318;1,85137;8,75872;10,01782;2,51316;3,84389;18,01217;0,67229;0,80842;14,02937;10,76632;5,25852;4,52875;4,68663;16,99822;11,19945;2,85638;6,60855;1,95180;13,00631;2,77966;11,31884;1,10123;0,29408;12,23844;14,30534;0,40645;1,03534;1,61874;10,36101;7,43928;5,30160;3,11542;5,76645;2,08123;31,40955;13,60446;15,34665;33,16625;7,56437;9,49135;43,64530;6,27953;51,56804;0,36965;1,92818;15,71630;7,26324;4,50045;11,08130;14,27926;11,63903;3,96802;2,35513;3,30251;8,94191;6,31609;4,53049;6,34193;0,23763;10,74635;3,59661;138,91225;17,14792;16,98882;0,43539;9,09998;1,40765;0,48671;4,14005;4,80777;16,50061;8,51870;5,81128;4,96269;3,16218;1,29594;14,74977;5,33852;7,78341;1,78538;6,78202;4,83623;1,94842;3,53419;10,51419;3,69268;8,57700;24,43483;4,89059;8,37305;7,03125;10,34140;5,34543;0,45760;11,70832;2,80737;1,61359;4,07432;4,93846;5,86796
44;14,46617;4,10988;5,25424;39,32647;9,45807;12,01163;36,42151;0,16189;2,68630;24,73424;7,33521;3,85528;8,58856;1,76276;0,81218;2,98554;8,14993;14,36138;1,18438;10,25265;5,50485;0,22868;5,85541;10,13339;2,57957;10,22411;7,36542;5,39911;9,00976;0,79031;0,64941;2,88731;8,78356;14,84731;3,20387;7,21665;9,11602;3,96924;17,74089;1,59418;2,14673;6,08962;1,27219;0,75706;1,99169;8,63407;2,60458;3,91406;11,21098;1,64703;5,51964;7,44815;14,38719;8,56074;1,23479;0,77524;1,79134;8,90495;5,10072;3,36504;4,29906;3,13441;3,38305;7,65455;26,88707;21,52554;3,62860;7,18520;15,62118;28,40345;3,11871;7,02382;10,67407;17,32316;10,84780;33,98282;4,56243;2,74022;4,15638;1,02563;3,99566;1,46563;0,40930;6,54292;3,85530;15,32035;9,31187;4,94353;0,18496;76,94448;1,87769;4,01679;7,94498;3,87186;0,16251;1,28106;16,91058;7,56636;0,78675;12,46700;38,60838;0,00420;1,57591;44,44320;0,63164;38,89661;13,90880;3,11464;2,97653;57,47436;6,86871;9,07255;0,85981;7,16933;66,46040;12,95071;3,82582;8,82535;6,28127;29,93644;19,64518;7,15275;2,62274;19,42315;4,64149;11,57929;39,32197;2,51535;9,27577;38,78971;1,26236;28,09903;12,38183;46,55347;17,25277;14,78028;11,98666;6,64312;4,56209;9,67023;63,54414;24,15369;5,49522;0,73099;10,70864;5,65283;7,05545;20,84894;20,06458;22,50244;3,06763;16,77445;1,58148;7,62523;17,08662;6,85765;5,36111;6,87661;0,21165;1,15249;5,12552;18,41086;10,66562;2,06091;11,19001;1,05428;52,59877;37,82142;0,06998;1,74313;11,33685;1,61760;20,41879;26,24224;15,22362;4,82621;14,66760;4,81231;12,77511;0,64186;1,66024
45;4,36611;2,34692;2,84789;10,70759;7,87377;1,18791;0,56488;11,18932;31,86135;10,37756;7,07146;6,38517;4,41272;7,81255;18,22927;4,85004;12,75206;15,05876;8,25034;7,35518;12,86099;3,07843;1,99694;7,08904;11,23746;0,83750;50,43482;31,15669;2,10737;2,73135;6,75235;1,84892;18,62993;3,81202;21,67039;11,85176;1,18848;2,53517;2,25342;9,42137;6,38908;6,63330;1,49553;2,98753;14,96008;5,75331;15,58263;1,30015;2,29508;6,28386;5,24569;5,10178;3,83625;59,58800;4,38391;5,90091;21,98829;1,31677;25,93377;6,01931;2,91732;1,17531;5,68031;10,31270;13,23463;3,11334;9,62176;0,47065;2,80161;3,40018;3,54445;9,79829;4,33401;5,38181;3,58651;13,51314;13,80806;4,95329;10,49163;17,56193;15,46167;19,90436;20,94867;3,57420;1,21541;27,45004;5,31279;25,85215;1,31665;14,14663;31,46460;7,29139;3,88561;2,24000;25,07695;0,26947;3,59754;4,63895;27,88230;29,11210;9,17259;11,99011;19,62265;8,50416;2,41260;15,72334;5,80697;2,81919;10,31803;37,81063;7,54843;2,14468;6,35271;16,36669;39,85437;8,90626;2,67097;7,55503;74,46399;45,61272;29,79610;3,65109;3,02689;0,10174;20,66403;4,82560;12,81765;19,58169;2,89871;0,58243;0,49308;18,04287;40,96620;12,30540;3,86322;6,36400;6,51907;9,54075;3,43012;60,74032;7,17781;24,79062;11,06204;39,01867;22,76894;20,24481;1,85033;12,60911;0,81323;10,38452;11,54939;8,29585;42,71405;24,95968;4,32839;2,00529;4,55783;4,76077;4,89876;14,73437;3,16019;12,81950;12,35751;7,22226;4,79104;3,15209;0,48727;2,47141;10,39044;4,23428;3,43854;19,64715;3,18605;1,38782;14,71018;4,76953;5,92919;67,61565;45,05032;1,34073;0,01622
46;6,06184;2,69642;1,58903;4,51929;0,57866;1,37362;9,22623;0,22914;13,13933;0,29051;4,69704;4,89022;5,29225;3,20623;21,24701;12,39896;7,26113;20,57430;2,01290;13,91094;6,32343;2,76811;146,43438;3,40780;8,68912;0,75938;0,17702;3,30671;7,39050;3,77856;8,93720;7,04433;9,10225;8,73024;12,90324;4,75982;2,17059;1,64682;0,28268;1,19356;8,79733;7,23510;4,01279;3,23168;7,35176;18,37876;6,31189;3,06257;2,34406;2,74223;30,04156;6,01796;1,49340;6,72494;9,71159;11,13800;38,75921;2,55181;9,94942;34,17322;5,55722;4,57825;2,40087;23,26878;8,99918;81,27660;5,70298;52,74894;2,43858;18,55695;10,19343;7,76553;3,46561;7,12383;27,13060;10,58314;1,50335;11,13265;0,73632;4,93279;13,78307;18,12826;1,42674;0,72121;3,08009;45,28421;9,46434;1,36786;1,94829;25,82008;50,97630;2,65162;8,16045;0,36563;27,28864;2,31690;8,40190;1,30563;21,00597;18,53328;19,66325;1,31614;3,10860;6,54161;14,64562;20,48896;1,51958;16,24741;6,44389;143,23641;0,32825;1,74249;5,80526;72,50057;4,95362;0,35327;2,34706;2,38024;0,08786;3,87151;3,44013;6,68363;10,17294;12,46832;30,81916;8,58831;4,56231;11,77297;17,09736;7,21818;1,61076;18,82426;2,59489;6,83846;6,61452;12,11892;11,65939;11,75830;0,94802;1,51399;21,88202;11,93734;18,00386;0,03754;6,16908;7,11109;10,54494;15,13472;22,40110;0,54058;37,24483;5,83669;8,65673;2,93641;19,46996;9,13574;13,31602;17,26027;10,14521;53,41188;3,88592;3,16616;4,29701;0,56183;11,73410;10,08970;24,40821;10,03358;7,32855;24,00722;0,75305;142,01965;11,04581;3,70807;4,89386;18,90291;3,34436;14,03122;8,65317;6,41655;0,96374
47;6,51530;3,03689;3,16901;3,42927;5,68760;4,64621;7,59537;33,77198;18,69616;8,02007;1,19892;4,55070;11,63933;18,51921;1,19580;24,40758;3,54152;7,09853;6,12060;2,37022;1,41571;11,98335;5,74949;8,33142;4,89884;5,18029;0,29173;13,69153;4,08941;0,55011;6,61237;3,88626;4,55881;1,28095;10,18872;0,22281;0,21025;11,89100;10,25455;7,49844;1,95060;14,51005;9,71683;4,61114;5,89279;15,52986;18,49328;12,27776;0,68477;0,61597;0,47410;2,31109;0,10283;4,50895;3,04111;5,04619;21,97314;2,11563;1,61955;0,54057;6,66982;1,78635;34,85869;3,56795;233,86057;9,80195;7,45314;1,74083;3,67192;16,20728;10,98974;5,10560;1,43841;1,43171;8,43130;13,88253;9,23893;33,60543;5,51093;7,65018;3,52658;2,26899;2,20284;109,93890;0,94155;0,99025;1,81899;6,24450;2,95750;4,84850;6,59875;2,78061;0,58850;6,76535;38,21484;21,31487;0,47892;1,52028;27,81958;3,67930;9,44360;34,51200;2,66050;5,07501;35,52809;1,50544;6,64485;2,28975;6,16427;0,14213;8,79086;2,38206;9,79682;20,79669;7,47204;17,47117;9,04203;1,20259;0,16748;1,99156;12,77795;3,54456;9,56143;7,05442;4,96669;21,19256;9,06900;1,20346;28,21067;3,57526;13,28281;4,12354;3,32288;2,24320;1,41956;19,12894;1,26384;3,47327;2,37423;11,44509;4,86561;100,22789;4,08631;16,41772;28,73214;9,50688;11,87654;8,84322;27,80719;1,45248;1,44437;12,63534;4,58077;3,86530;34,11255;3,11241;0,77616;1,99613;4,49908;6,38438;2,16280;14,58308;34,88644;12,84820;13,22103;13,30964;0,86377;1,31677;4,87906;26,17904;2,83296;10,36090;7,72509;2,36579;5,44013;1,16915;15,11263;5,99010;5,23918;4,17627;10,60808
48;32,57944;0,05067;7,91797;8,63084;3,47377;15,79476;8,56773;6,27854;6,15066;29,64987;0,22470;21,45828;1,19460;25,59281;11,25285;3,93670;11,91386;2,71985;0,48868;5,47799;1,26002;6,06251;10,45407;1,77529;10,91963;1,71755;31,83305;5,69284;20,11509;4,45919;10,01829;0,80185;8,78439;18,27109;20,03276;0,80606;13,13075;0,73004;2,52912;1,68400;42,44360;0,49589;2,09591;0,95836;3,40651;1,74676;5,84438;5,25950;1,45768;8,72885;4,21942;11,63234;10,12276;3,02423;16,61220;1,27935;4,21575;52,46801;53,47889;8,94370;2,17205;9,39846;11,13206;6,71448;6,18174;5,55302;19,86849;5,71892;3,07902;0,55861;9,63001;7,40968;11,19266;4,15478;3,62385;0,07394;1,87861;3,70469;6,38551;35,11847;8,77110;10,40038;95,04763;0,99966;3,34405;4,71792;23,89369;44,33091;0,01560;99,97511;31,44952;0,16487;0,68633;7,64772;5,99505;68,55624;3,74690;12,43497;2,09520;5,02016;13,80336;0,44175;0,21628;5,36093;7,11232;20,94157;38,33670;15,68219;0,39267;5,54189;6,22592;58,96995;1,88392;14,16938;22,51015;1,32048;0,83508;8,79993;47,19536;0,54071;23,43872;7,46710;8,77990;5,14489;4,64594;71,62871;2,06479;1,30195;8,75654;0,87598;8,84069;2,52060;31,37748;7,96545;5,19486;8,44537;6,04877;8,03163;1,45974;13,05229;18,88383;3,95591;15,85996;14,96314;6,32369;1,16571;1,94266;19,70967;7,79616;0,68895;12,64873;1,43745;1,13860;7,70750;10,12109;4,44057;26,32346;11,26837;23,73717;9,65957;0,94607;8,46032;48,75419;1,53910;15,66024;7,81156;0,78886;14,47783;12,24743;16,19263;0,05837;10,24826;5,64043;6,78478;6,99778;5,28560;6,77052;12,21504;7,06573;6,42933;1,60436
49;36,58773;1,73752;1,53765;14,93687;97,99942;0,60376;0,08062;0,79679;0,00962;8,05978;0,01490;1,81984;1,44862;0,29515;1,83505;0,64074;3,74675;0,34995;7,92555;4,36904;4,78473;1,36572;1,23087;3,36324;0,40977;6,23499;14,40434;7,49405;9,81314;9,26344;8,28832;8,65387;15,84314;2,94296;5,65271;0,96215;24,69829;6,93865;7,66562;2,33146;8,23052;0,41329;16,38072;45,12099;7,09018;3,50726;8,55430;0,38831;32,78726;1,12005;5,50273;1,67357;1,69135;45,56682;2,75951;0,17894;8,48389;2,48010;1,61760;2,65126;9,30410;2,77927;16,77835;8,62521;3,07977;3,91002;11,99901;3,11639;0,88484;10,96093;1,37285;5,47899;12,98432;1,37820;5,26486;3,17771;9,01764;1,86545;2,96697;25,02321;1,63376;2,53658;16,61215;5,99926;2,43935;6,06513;10,10793;30,82115;5,25969;0,30695;122,41865;0,13163;0,34019;5,81645;3,93789;140,85375;0,41441;0,65201;2,58935;3,34483;2,84441;0,14114;1,63754;5,17990;34,27647;5,73197;15,30693;0,94943;3,66105;0,41294;3,61763;12,82946;0,49561;17,58281;8,30162;21,98497;3,90151;3,05527;0,55996;0,67534;6,04823;92,09001;13,77553;0,53485;8,38941;5,23258;1,42981;7,10759;24,67226;7,29940;11,86607;5,80650;9,65051;1,82664;5,53308;4,09875;4,35881;0,18571;21,43724;18,00544;1,38011;1,57825;44,47940;19,01981;9,04023;1,50702;8,31001;7,12865;1,10549;0,24318;1,08432;0,14796;5,74563;1,30049;11,03599;4,20702;40,92385;3,12085;1,31254;3,58205;7,35034;4,01152;11,31026;6,93035;2,15347;6,15868;59,88404;6,26092;2,81534;3,78605;3,58818;2,23736;80,61013;9,60421;0,13101;0,93899;0,29613;3,52450;18,10367;1,80457;2,01758
50;2,78227;1,35439;2,41759;0,56645;16,48420;2,49122;6,33571;1,92103;2,78934;11,13261;4,54748;2,87315;4,05597;0,85760;3,32991;1,64488;0,82358;111,02382;10,89444;6,50762;1,63899;0,62396;64,93521;12,37070;2,68676;7,90911;7,37045;4,00377;4,68985;0,91571;6,12657;1,34091;0,20310;12,45462;5,59547;2,03979;2,03192;2,43340;22,41459;3,12600;4,45095;0,11010;13,73186;2,75255;3,12609;3,15037;11,24340;7,82939;35,50152;12,97430;8,09719;3,99784;12,60735;15,89451;7,78920;13,10331;24,24831;0,68609;4,72421;0,82993;8,08349;8,72393;0,74663;7,15377;5,23295;19,01929;4,30431;7,08764;6,25828;20,02494;2,98492;14,45500;1,48566;48,82191;0,00241;11,06693;5,69835;1,29978;0,26971;11,93815;12,62874;2,16855;0,70161;9,42163;0,03223;2,18551;1,48692;10,41893;5,34943;0,55731;4,51101;16,06192;2,15233;4,80704;0,66294;2,79891;29,21398;0,77618;43,35670;0,34857;0,87980;4,26409;1,69271;0,16772;1,58710;0,50204;11,77858;2,40613;1,52194;1,27747;12,72674;14,22668;6,08926;3,45341;31,77829;2,17204;3,43113;6,84391;3,63213;7,96667;13,00242;8,38963;5,64008;1,74509;14,42091;10,59676;52,83243;0,19415;24,70205;22,01541;4,75162;8,15902;0,25564;2,36903;20,00257;0,82790;0,09450;17,07553;85,65910;2,75730;12,49597;5,03593;0,48047;15,33156;4,15062;1,77557;1,27124;4,15904;1,88849;3,12136;0,59344;0,77203;4,30434;2,66912;6,28378;1,91240;184,73265;6,14460;8,35557;0,90401;0,21532;2,16955;115,05419;19,88340;4,67656;5,73106;12,56324;3,37551;4,16214;15,67670;10,41626;3,86999;16,85542;1,39469;8,33652;8,22551;0,39780;2,94722;7,17804;2,38293;11,11037
51;19,99725;0,74035;2,27017;5,67365;0,34493;7,61056;4,29933;1,40352;0,40171;0,72616;4,53564;52,01083;9,40179;12,30635;7,73643;14,03628;2,62797;23,47999;20,67711;12,81643;18,68318;5,45106;3,31191;0,15683;2,46356;1,49265;5,72783;1,46432;37,09137;1,36018;7,86640;5,69558;0,15793;18,39851;9,43542;14,78560;7,18011;1,46589;12,85977;35,44768;4,76120;11,73972;10,34757;6,41543;1,32116;9,14750;4,23799;6,04606;10,00105;0,32741;6,24774;2,14062;8,00307;2,67538;2,94857;3,83025;2,66824;2,20618;11,74396;5,55316;13,59307;14,74552;0,84887;5,45113;2,64589;50,37375;79,28072;29,68829;1,91044;14,59484;3,29155;2,46370;7,52453;1,19787;3,05173;5,11480;2,17089;0,49676;4,51493;9,59265;6,54399;4,18225;4,70498;3,44828;7,81422;5,55868;0,44761;0,85632;2,02061;1,46783;8,22334;11,11816;2,68715;12,59815;2,70921;12,63209;35,90325;1,62395;12,60891;2,11778;0,81608;6,79251;23,15401;5,68808;2,01764;2,38841;33,78647;5,64940;1,04294;0,35817;18,05336;74,09428;15,00863;4,04265;2,56871;7,15645;1,45437;3,20027;43,39379;0,59116;7,46921;2,16481;1,60501;4,85290;4,62940;3,12243;3,23945;6,40340;8,36298;8,67045;4,02544;11,55734;4,94832;16,42899;18,56161;15,02616;4,69172;18,02701;4,83907;8,96165;3,62509;1,70107;14,83898;11,57835;18,33575;4,70606;64,09071;9,80693;0,84503;2,42218;0,30986;9,83157;4,68373;6,50445;4,16751;0,92002;0,08838;16,77023;36,92615;6,95268;2,99976;5,37744;7,58176;0,38300;7,48997;33,78270;2,92507;7,30211;11,48327;2,12572;70,55359;20,28744;22,97617;6,36952;21,61426;9,10425;12,93779;0,44278;16,54815;3,07734;11,89454
52;0,26530;9,43608;2,60050;0,89422;15,71737;1,74696;3,06281;17,05950;4,53032;5,42062;4,51516;5,96494;2,64738;2,26037;2,75953;32,90966;16,18996;17,64091;0,82433;2,45768;2,63907;5,82104;7,27946;0,75633;3,46074;3,60407;6,16399;4,04626;1,80178;4,78696;0,14870;1,24794;6,43274;4,53513;6,36993;0,23615;3,41324;8,02940;2,29080;4,54953;9,70331;1,26914;3,63274;1,05283;0,66046;38,98201;20,91352;8,74865;17,23600;2,43738;20,00740;13,24376;6,85752;3,92409;7,43610;4,61165;23,30555;6,04358;4,61699;13,42554;2,80046;0,36753;0,46816;4,29765;3,42023;1,62775;7,95027;2,45249;7,79280;5,50948;3,68230;16,05343;3,06960;2,35155;1,05502;0,95353;1,33851;6,30526;8,73312;3,19102;23,47119;3,26021;2,31077;8,92583;1,62920;8,81794;2,98209;1,45425;2,83409;5,93015;1,64204;0,80148;2,21245;11,96984;10,36454;10,84774;8,43917;7,73245;3,16599;3,82810;1,16591;2,27259;9,47098;7,91982;4,22187;1,67917;4,42201;4,14710;4,42944;2,28690;7,38211;4,00673;0,09414;25,60683;21,70069;25,25872;20,46986;6,55048;16,55267;11,97877;7,81863;36,53610;1,44810;6,49254;6,00401;36,60664;0,85208;63,27281;3,25005;0,96082;0,78873;0,94892;7,90164;10,08806;10,53310;8,79757;23,12485;5,04240;16,66409;33,05982;3,56750;6,48938;43,13529;0,72328;6,54816;1,24383;11,55237;2,74101;32,79562;2,22205;1,48328;9,45742;1,42920;8,89433;2,53551;9,20739;0,84289;8,19093;3,32064;14,54149;12,78543;4,90735;6,13942;29,14474;4,90164;2,03630;19,35685;196,80445;14,78273;8,66391;8,70535;4,36144;3,25993;0,88257;2,37772;4,41073;3,27934;2,82753;23,30392;4,40892;6,23781
